disruption_type_road_closure,disruption_type_traffic_jam,disruption_severity,distance_to_disruption_center,remaining_deliveries,distance_along_route_to_disruption,distance_to_next_delivery_along_route,next_delivery_before_disruption,alternative_route_density,urban_density,best_action
1.0,0.0,0.7817527012990633,0.014232734370861323,0.1,0.0,0.0,0.0,0.8026315789473685,1.0,reroute_basic
0.0,1.0,0.8448679237642478,0.01318411226669162,0.1,0.0,0.0,0.0,0.7978142076502732,1.0,reroute_wide_avoidance
1.0,0.0,0.7,0.0735799624419233,0.1,0.0797542041489391,0.08620294302867866,0.0,0.7999999999999999,0.33,reroute_basic
1.0,0.0,0.9032811739394825,0.0721954317660267,0.1,0.0721650158729993,0.0,1.0,0.7192982456140351,1.0,reroute_basic
0.0,1.0,0.42251674601508404,0.020190402008044107,0.05,0.0,0.0,0.0,0.8150609080841639,1.0,reroute_basic
0.0,1.0,0.7835169443558148,0.06987054360243251,0.05,0.06699513885875788,0.0,1.0,0.6947791164658635,1.0,reroute_basic
0.0,1.0,0.6534781489482274,0.1276856430166711,0.1,0.11767463297671771,0.0,1.0,0.7591522157996146,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.08789648292211687,0.05,0.09207028347750591,0.27741067397352565,0.0,0.5333333333333333,0.84,reroute_basic
0.0,1.0,0.4571852761271953,0.0699635071026686,0.05,0.03755203792558748,0.0,1.0,0.766497461928934,1.0,reroute_tight_avoidance
1.0,0.0,0.9281621368033579,0.013448730891458328,0.1,0.0,0.0,0.0,0.8116883116883117,1.0,reroute_basic
1.0,0.0,0.7,0.014478966916691163,0.1,0.0,0.029602779857154406,0.0,0.7967479674796748,1.0,reroute_basic
1.0,0.0,0.7,0.020548910726297533,0.1,0.018720821394833446,0.029602779857154406,0.0,0.7999999999999999,0.29,reroute_basic
1.0,0.0,0.7,0.07259930653268623,0.1,0.0721650158729993,0.07861375475273885,0.0,0.7407407407407408,1.0,reroute_basic
1.0,0.0,0.7,0.0016294732553619096,0.1,0.0,0.0,0.0,0.7973856209150326,1.0,reroute_basic
1.0,0.0,0.7,0.03188063625582024,0.05,0.030952302026718392,0.0,1.0,0.47368421052631576,1.0,reroute_basic
1.0,0.0,0.95,0.07368739106416071,0.1,0.08304697433532027,0.08949571321505981,0.0,0.7421383647798742,1.0,reroute_basic
1.0,0.0,0.775423462371737,0.0501665969399705,0.05,0.04811165962075261,0.0,1.0,0.7424242424242423,1.0,reroute_basic
1.0,0.0,0.8868119149098587,0.03784864222063693,0.05,0.03434400810357334,0.0,1.0,0.5,0.34,reroute_basic
1.0,0.0,0.7,0.006576959936419639,0.1,0.0,0.09556469905682896,0.0,0.8027210884353742,1.0,reroute_basic
0.0,1.0,0.5510945361886797,0.10904090475649393,0.05,0.061634463481463043,0.0,1.0,0.7536813922356091,1.0,reroute_basic
1.0,0.0,0.7,0.008675130232128533,0.1,0.0,0.09556469905682896,0.0,0.7965367965367965,1.0,reroute_basic
1.0,0.0,0.7,0.0037353398906182734,0.1,0.0,0.09556469905682896,0.0,0.8034188034188033,1.0,reroute_basic
1.0,0.0,0.7,0.10358264174706278,0.05,0.1263056634030402,0.00807429880045579,1.0,0.5555555555555556,0.55,reroute_basic
1.0,0.0,0.7,0.0034365211817592657,0.1,0.0,0.0060689858417691585,0.0,0.7999999999999999,1.0,reroute_basic
1.0,0.0,0.7,0.03036422085515202,0.05,0.02115951033375319,0.0,1.0,0.8405797101449276,1.0,reroute_basic
0.0,1.0,0.4061091622479209,0.02010970065107004,0.05,0.0,0.09246243568937688,0.0,0.8253968253968255,1.0,reroute_tight_avoidance
0.0,1.0,0.1573338841474903,0.018173506620050874,0.1,0.0,0.0,0.0,0.8131313131313131,1.0,reroute_basic
1.0,0.0,0.7,0.0015181876397157678,0.1,0.0,0.0,0.0,0.8181818181818182,1.0,reroute_basic
0.0,1.0,0.5052284189988551,0.04357429825494374,0.1,0.0,0.23610244829133398,0.0,0.8192307692307693,1.0,reroute_basic
1.0,0.0,0.8502358355028107,0.01825901903813865,0.05,0.0,0.0,0.0,0.6166666666666667,1.0,reroute_basic
1.0,0.0,0.7841338931531027,0.0030834979212631492,0.1,0.0,0.0,0.0,0.7894736842105262,1.0,reroute_basic
1.0,0.0,0.8395124741691925,0.08397173976883418,0.05,0.08659998140228838,0.0,1.0,0.5964912280701754,1.0,reroute_basic
0.0,1.0,0.4224076234705501,0.03440127268542518,0.1,0.0,0.0,0.0,0.8232758620689654,1.0,reroute_basic
1.0,0.0,0.95,0.031673092024799405,0.1,1.0,0.0,1.0,0.7575757575757577,1.0,reroute_basic
1.0,0.0,0.7301585650887484,0.00022537030336495687,0.1,0.0,0.006448738879739551,0.0,0.7619047619047619,0.93,reroute_basic
1.0,0.0,0.7264679864741227,0.013490997134707403,0.1,0.012282761731995703,0.0,1.0,0.75,0.55,reroute_basic
0.0,1.0,0.3140944937184071,0.00454272981983651,0.1,0.0,0.01088195846232096,0.0,0.8108108108108109,1.0,reroute_basic
0.0,1.0,0.3356954481919003,0.004727982431871665,0.1,0.0,0.04287630595162433,0.0,0.7619047619047619,1.0,reroute_basic
1.0,0.0,0.95,0.0733837510012946,0.1,0.08304697433532027,0.0,1.0,0.7407407407407408,1.0,reroute_basic
0.0,1.0,0.882279844902029,0.12054158214320755,0.1,0.11767463297671771,0.17793636591516737,0.0,0.7661141804788213,1.0,reroute_tight_avoidance
0.0,1.0,0.5295336594616723,0.000192842542066407,0.05,0.0,0.0,0.0,0.7934272300469484,1.0,reroute_basic
1.0,0.0,0.7,0.020732227158856153,0.1,0.018720821394833446,0.0,1.0,0.7692307692307692,0.53,reroute_basic
1.0,0.0,0.7921270594036283,0.06820425616850094,0.1,0.08911596017708942,0.0,1.0,0.4444444444444444,0.18,reroute_basic
1.0,0.0,0.7,0.045896931308427855,0.05,0.05751804842680865,0.0,1.0,0.6666666666666666,0.73,reroute_basic
1.0,0.0,0.7,0.009456982879225003,0.05,0.0,0.0,0.0,0.6666666666666666,0.98,reroute_basic
1.0,0.0,0.7,0.10846765467131217,0.05,0.10362338721571795,0.0,1.0,0.5897435897435898,0.92,reroute_basic
0.0,1.0,0.8231273308329732,0.0212608856987439,0.05,0.0,0.0,0.0,0.8222222222222223,1.0,reroute_basic
1.0,0.0,0.731735601035469,0.11280847092678817,0.05,0.1341500124915285,0.0,1.0,0.6,1.0,reroute_basic
1.0,0.0,0.7,0.017957180458768235,0.1,0.0,0.0,0.0,0.7999999999999999,1.0,reroute_basic
1.0,0.0,0.7,0.10549078859736014,0.05,0.12410847514712037,0.038797227031975204,1.0,0.638888888888889,0.71,reroute_basic
1.0,0.0,0.7079422013702997,0.008723926694026628,0.1,0.0,0.0,0.0,0.7891156462585034,1.0,reroute_basic
1.0,0.0,0.7069154020421724,0.0387642238559973,0.05,0.04029448392382735,0.02322169511359835,1.0,0.6774193548387096,1.0,reroute_basic
1.0,0.0,0.7,0.07331663361263191,0.05,0.07312608390289439,0.0,1.0,0.7222222222222222,1.0,reroute_basic
1.0,0.0,0.7,0.07238726171276808,0.1,0.0721650158729993,0.07861375475273885,0.0,0.75,0.68,reroute_basic
1.0,0.0,0.7,0.07166904615081883,0.05,0.06576355272172836,0.0,1.0,0.5714285714285714,0.94,reroute_basic
0.0,1.0,0.49834084973351345,0.057602791832205937,0.05,0.02115951033375319,0.0,1.0,0.7511737089201879,1.0,reroute_basic
1.0,0.0,0.7,0.053151104006363144,0.05,0.06053163980182014,0.00807429880045579,1.0,0.5925925925925926,0.34,reroute_basic
1.0,0.0,0.7,0.012810609270493711,0.1,0.012463448455094079,0.04740783571766231,0.0,0.7333333333333334,0.75,reroute_basic
0.0,1.0,0.674092985148854,0.06920359922252084,0.05,0.076531921004209,0.028420261383456387,1.0,0.7407407407407408,1.0,reroute_basic
0.0,1.0,0.6651309490167674,0.043373349634303185,0.1,0.0,0.27039880160454427,0.0,0.8168224299065421,1.0,reroute_basic
0.0,1.0,0.8848027536337525,0.03869063880938972,0.1,0.0,0.23610244829133398,0.0,0.8126126126126126,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.07790037771462752,0.05,0.07312608390289439,0.27741067397352565,0.0,0.712121212121212,1.0,reroute_basic
1.0,0.0,0.8314452449867364,0.009328763245898902,0.05,0.0,0.0,0.0,0.7470238095238094,1.0,reroute_basic
0.0,1.0,0.636665347675741,0.01759880729879831,0.1,0.0,0.029602779857154406,0.0,0.8174603174603176,1.0,reroute_basic
1.0,0.0,0.9078173592638773,0.032761033843893804,0.05,0.025167658358233966,0.044866212873744364,0.0,0.7666666666666666,1.0,reroute_basic
1.0,0.0,0.7,0.020087051374414324,0.05,0.01304818168479485,0.19838857218081454,0.0,0.5499999999999999,1.0,reroute_basic
1.0,0.0,0.7,0.019581416969123536,0.1,0.012651835553064287,0.018720821394833446,0.0,0.7692307692307692,0.43,reroute_basic
1.0,0.0,0.8780839923190616,0.09811726545653666,0.1,0.10799865326398798,0.033200326238894594,1.0,0.4666666666666666,0.71,reroute_basic
0.0,1.0,0.8947494538002357,0.028490231516323575,0.1,0.0,0.2516779802097108,0.0,0.821285140562249,1.0,reroute_basic
1.0,0.0,0.7102906518268355,0.05193148442057943,0.1,0.05751804842680865,0.0,1.0,0.6666666666666666,0.65,reroute_basic
1.0,0.0,0.7,0.08483446088378926,0.05,0.0969252322118793,0.0,1.0,0.7547169811320754,1.0,reroute_basic
1.0,0.0,0.9319091303929165,0.027330398122414532,0.05,0.023041008390499974,0.03550445684559405,0.0,0.7428571428571429,1.0,reroute_basic
1.0,0.0,0.9050824762296789,0.02259998111768859,0.1,0.0,0.029602779857154406,0.0,0.7701149425287356,1.0,reroute_basic
1.0,0.0,0.7,0.07155532833482615,0.05,0.07990592266647673,0.18136926263541198,0.0,0.7364341085271318,1.0,reroute_basic
0.0,1.0,0.7198332987816096,0.04575526844007136,0.05,0.04235388474088925,0.0,1.0,0.7491039426523297,1.0,reroute_basic
1.0,0.0,0.7,0.11113333880926898,0.05,0.11997550860005159,0.0,1.0,0.6666666666666666,1.0,reroute_basic
1.0,0.0,0.7,0.03191738664946145,0.1,1.0,0.0,1.0,0.7575757575757577,1.0,reroute_basic
1.0,0.0,0.771267176305112,0.04961925047624571,0.05,0.0694994506717196,0.0,1.0,0.4166666666666667,0.88,reroute_basic
0.0,1.0,0.7746139574803385,0.1035681678103997,0.05,0.10824449916243441,0.0,1.0,0.7568627450980392,1.0,reroute_basic
1.0,0.0,0.7,0.07243536056124797,0.1,0.0721650158729993,0.07861375475273885,0.0,0.7222222222222222,1.0,reroute_basic
0.0,1.0,0.6192412939515597,0.06941740152362208,0.05,0.03434400810357334,0.0,1.0,0.762936221419976,1.0,reroute_basic
1.0,0.0,0.7,0.006999513115621665,0.05,0.0,0.035765390906331844,0.0,0.6515151515151515,1.0,reroute_basic
1.0,0.0,0.7866158623878107,0.023266008319002402,0.1,0.0,0.0,0.0,0.746031746031746,1.0,reroute_basic
0.0,1.0,0.13934284605131567,0.019175059851556604,0.05,0.0,0.05751804842680865,0.0,0.8194444444444445,1.0,reroute_basic
0.0,1.0,0.48683185413182,0.03668131459510548,0.05,0.0,0.0,0.0,0.8265412748171369,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.013419539400550786,0.05,0.0,0.029602779857154406,0.0,0.8070175438596491,1.0,reroute_basic
0.0,1.0,0.7302051157132999,0.10340768535620559,0.05,0.08659998140228838,0.14686171434073808,0.0,0.7678275290215589,1.0,reroute_basic
0.0,1.0,0.7222102699573127,0.013227452867967355,0.1,0.0,0.10821653460989325,0.0,0.8068181818181818,1.0,reroute_basic
0.0,1.0,0.8363109670370807,0.13414054513780496,0.1,0.1309283107527475,0.009675979712729736,1.0,0.7196969696969697,1.0,reroute_basic
0.0,1.0,0.857420832431648,0.0024949215292866984,0.1,0.0,0.0,0.0,0.8206106870229007,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.002682780433072988,0.1,0.0,0.0,0.0,0.8114035087719298,1.0,reroute_basic
1.0,0.0,0.7196097109137839,0.05647995383568241,0.1,0.05042450789984737,0.0,1.0,0.611111111111111,1.0,reroute_basic
1.0,0.0,0.7,0.018085853814752025,0.1,0.012651835553064287,0.27039880160454427,0.0,0.7526881720430109,1.0,reroute_basic
0.0,1.0,0.752928706063619,0.037224554611946514,0.05,0.0,0.19494679709156085,0.0,0.7052341597796143,1.0,reroute_basic
1.0,0.0,0.7,0.03132751049949443,0.1,0.018720821394833446,0.0,1.0,0.7575757575757577,1.0,reroute_basic
1.0,0.0,0.7,0.003933784393904508,0.05,0.0,0.0,0.0,0.5555555555555556,0.94,reroute_basic
1.0,0.0,0.8290575410079011,0.09567533721010785,0.05,0.13113391415318265,0.0,1.0,0.6081871345029239,1.0,reroute_basic
0.0,1.0,0.4200961298953182,0.06363048645726967,0.05,0.023774628987473442,0.023774628987473442,0.0,0.7547723935389133,1.0,reroute_basic
0.0,1.0,0.8125755267344282,0.025833064970690153,0.05,0.0,0.0,0.0,0.8189655172413793,1.0,reroute_tight_avoidance
1.0,0.0,0.95,0.03066291849311301,0.05,0.03240276441865029,0.044866212873744364,0.0,0.6666666666666666,0.41,reroute_basic
0.0,1.0,0.09730714129332516,0.017779414763914172,0.05,0.009361756028150313,0.044866212873744364,0.0,0.7777777777777778,0.8,reroute_basic
1.0,0.0,0.7,0.02859417192260673,0.1,0.015451820114560167,0.0,1.0,0.7521367521367521,1.0,reroute_basic
1.0,0.0,0.95,0.03963559736268088,0.05,0.027510526937464693,0.04537179750187299,0.0,0.6753246753246752,1.0,reroute_basic
1.0,0.0,0.7,0.032800633872328316,0.05,0.02115951033375319,0.0,1.0,0.8333333333333334,1.0,reroute_basic
1.0,0.0,0.7,0.07221935616371734,0.1,0.0721650158729993,0.0,1.0,0.7407407407407408,1.0,reroute_basic
1.0,0.0,0.7,0.09021042878061761,0.1,0.11767463297671771,0.04287630595162433,1.0,0.3333333333333333,0.39,reroute_basic
0.0,1.0,0.7479851716195305,0.045529534920025067,0.05,0.0,0.1438172247098245,0.0,0.768976897689769,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.07066398068938702,0.05,0.06699513885875788,0.0,1.0,0.7192982456140351,1.0,reroute_basic
1.0,0.0,0.7,0.04855131100988234,0.05,0.03854714864500121,0.0,1.0,0.611111111111111,1.0,reroute_basic
0.0,1.0,0.95,0.009818598835696002,0.05,0.0,0.16743627015409615,0.0,0.813888888888889,1.0,reroute_basic
1.0,0.0,0.7,0.06148176704226034,0.1,0.16383157118763356,0.27039880160454427,0.0,0.6666666666666666,1.0,reroute_basic
1.0,0.0,0.7,0.013887515866267887,0.1,0.0,0.0060689858417691585,0.0,0.7608695652173912,1.0,reroute_basic
1.0,0.0,0.7,0.027844896105629523,0.05,0.015451820114560167,0.06285965583222247,0.0,0.735632183908046,0.92,reroute_basic
1.0,0.0,0.7,0.1198964889353547,0.05,0.1670449371937111,0.048813572591126696,1.0,0.5833333333333334,1.0,reroute_basic
0.0,1.0,0.7477391789842082,0.019657133130049263,0.1,0.0,0.0,0.0,0.8151515151515151,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.0703048725379328,0.1,0.08304697433532027,0.0,1.0,0.7333333333333334,1.0,reroute_basic
1.0,0.0,0.940535881821638,0.016860265172563515,0.05,0.0,0.018720821394833446,0.0,0.6444444444444445,1.0,reroute_basic
1.0,0.0,0.7,0.08919918618778709,0.05,0.1354723808568805,0.0,1.0,0.5833333333333334,0.33,reroute_basic
0.0,1.0,0.5673123976516599,0.09881469679871971,0.05,0.12489895504151306,0.1562425900286165,0.0,0.815686274509804,1.0,reroute_basic
1.0,0.0,0.7,0.02317026945096892,0.1,0.02322169511359835,0.0,1.0,0.5555555555555556,0.24,reroute_basic
1.0,0.0,0.7,0.055165885698053786,0.1,0.08304697433532027,0.08949571321505981,0.0,0.7222222222222222,1.0,reroute_basic
0.0,1.0,0.47339904311789943,0.022835989769776632,0.1,0.0,0.10213841540210661,0.0,0.8293333333333334,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.01873409639009653,0.05,0.01909867251646481,0.0,1.0,0.5714285714285714,0.29,reroute_basic
0.0,1.0,0.35778474705987856,0.006987807113788811,0.1,0.0,0.0,0.0,0.828042328042328,1.0,reroute_basic
1.0,0.0,0.7,0.034632054012898254,0.05,0.0407392737906709,0.19838857218081454,0.0,0.40740740740740744,0.39,reroute_basic
0.0,1.0,0.34462790945328287,0.07327087744242938,0.05,0.023774628987473442,0.0,1.0,0.7667844522968198,1.0,reroute_basic
1.0,0.0,0.7,0.0001916897498795254,0.1,0.0,0.06026173293844968,0.0,0.4666666666666666,0.39,reroute_basic
1.0,0.0,0.7,0.0034049512915104076,0.1,0.0,0.0,0.0,0.7936507936507936,1.0,reroute_basic
1.0,0.0,0.7,0.024088708815342124,0.1,0.012651835553064287,0.10213841540210661,0.0,0.753623188405797,1.0,reroute_basic
1.0,0.0,0.7,0.049993055115124196,0.05,0.05042450789984741,0.0,1.0,0.5333333333333333,0.74,reroute_basic
0.0,1.0,0.16867552585581258,0.02113192340687953,0.1,0.012651835553064287,0.018720821394833446,0.0,0.780952380952381,1.0,reroute_basic
0.0,1.0,0.8746865755307048,0.002628098404811034,0.1,0.0,0.011420040736403372,0.0,0.827433628318584,1.0,reroute_basic
0.0,1.0,0.7707833941208307,0.019663812420615122,0.1,0.0,0.23257930769324603,0.0,0.8295964125560538,1.0,reroute_basic
0.0,1.0,0.719113351536635,0.01673044663122914,0.1,0.0,0.018720821394833446,0.0,0.7883597883597884,1.0,reroute_basic
0.0,1.0,0.24747011781407516,0.0068787558921767685,0.05,0.0,0.0,0.0,0.8019323671497585,1.0,reroute_tight_avoidance
0.0,1.0,0.660377469989225,0.10842953100312268,0.1,0.033200326238894594,0.0,1.0,0.8163265306122449,1.0,reroute_tight_avoidance
0.0,1.0,0.7414806259677926,0.05134045920914437,0.05,0.02371996424526833,0.03179426304572412,0.0,0.7401960784313726,1.0,reroute_basic
0.0,1.0,0.7244938390139035,0.0036622031336395835,0.1,0.0,0.01695094430409012,0.0,0.8027613412228797,1.0,reroute_basic
0.0,1.0,0.22158176128920648,0.006654972461233136,0.1,0.0,0.034944387262568224,0.0,0.7961432506887052,1.0,reroute_basic
0.0,1.0,0.8162152059977497,0.012457742059420606,0.1,0.0,0.057083815430392044,0.0,0.7926829268292682,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.033079873651024744,0.05,0.03240276441865029,0.0,1.0,0.6666666666666666,0.7,reroute_basic
1.0,0.0,0.7,0.005369429549618348,0.1,0.0,0.006448738879739551,0.0,0.7254901960784313,1.0,reroute_basic
0.0,1.0,0.6693586172314592,0.023406690558910925,0.05,0.0,0.058166082376166585,0.0,0.8130841121495327,1.0,reroute_basic
1.0,0.0,0.7954432753975527,0.008933953605974605,0.1,0.0,0.0,0.0,0.8250000000000001,1.0,reroute_basic
1.0,0.0,0.7,0.006823406940921703,0.1,0.0,0.007589188275939808,0.0,0.7272727272727272,0.36,reroute_basic
0.0,1.0,0.35024340974345475,0.03047105298604256,0.1,0.0,0.07374161429454343,0.0,0.8088467614533966,1.0,reroute_basic
1.0,0.0,0.7,0.046425064912411294,0.05,0.04047495314770986,0.0,1.0,0.5714285714285714,0.73,reroute_basic
0.0,1.0,0.2830184476051603,0.020254190202340896,0.1,0.0,0.0,0.0,0.825268817204301,1.0,reroute_basic
1.0,0.0,0.7,0.06677301502911728,0.05,0.09327407965919304,0.0,1.0,0.6149425287356322,1.0,reroute_basic
0.0,1.0,0.5669733779398224,0.0009227602047679156,0.1,0.0,0.08949571321505981,0.0,0.8180708180708182,1.0,reroute_basic
1.0,0.0,0.7,0.014839063644706402,0.05,0.012651835553064287,0.029602779857154406,0.0,0.7450980392156863,0.77,reroute_basic
1.0,0.0,0.7233062135221485,0.005751031690746273,0.1,0.0,0.0,0.0,0.7692307692307692,0.49,reroute_basic
1.0,0.0,0.7,0.08362949835787144,0.05,0.07289115674857455,0.03434400810357334,1.0,0.6021505376344086,1.0,reroute_basic
1.0,0.0,0.853960520935645,0.026073020583486373,0.05,0.017904120341923544,0.035765390906331844,0.0,0.46296296296296297,1.0,reroute_basic
1.0,0.0,0.7,0.020850574210847836,0.1,0.012651835553064287,0.10213841540210661,0.0,0.75,1.0,reroute_basic
0.0,1.0,0.6782849579213527,0.08706583946952495,0.05,0.09428559423664758,0.29857018430727883,0.0,0.7444444444444445,1.0,reroute_basic
0.0,1.0,0.8965373328435571,0.019696039954427633,0.1,0.0,0.0,0.0,0.8177458033573141,1.0,reroute_basic
1.0,0.0,0.9417396643117197,0.01839284501922477,0.1,0.0,0.27039880160454427,0.0,0.8084795321637427,1.0,reroute_basic
1.0,0.0,0.7230175300014622,0.06509603395511548,0.1,0.0721650158729993,0.0,1.0,0.7619047619047619,0.72,reroute_basic
1.0,0.0,0.7,0.05159461380635241,0.05,0.05477925005968127,0.1562425900286165,0.0,0.7150537634408601,1.0,reroute_basic
1.0,0.0,0.7,0.07224287557003686,0.1,0.0721650158729993,0.0,1.0,0.712121212121212,1.0,reroute_basic
1.0,0.0,0.7,0.0033873845002323428,0.1,0.0,0.0,0.0,0.611111111111111,0.41,reroute_basic
1.0,0.0,0.95,0.02037670607538452,0.1,0.0,0.0,0.0,0.8121212121212121,1.0,reroute_basic
1.0,0.0,0.707359314715295,0.010303255473906254,0.05,0.01304818168479485,0.0,1.0,0.5555555555555556,0.23,reroute_basic
0.0,1.0,0.3824443966264124,0.0158605738242251,0.1,0.0,0.0,0.0,0.828042328042328,1.0,reroute_basic
1.0,0.0,0.7,0.053392523163174596,0.05,0.06053163980182014,0.00807429880045579,1.0,0.6666666666666666,0.66,reroute_basic
0.0,1.0,0.6255125125963313,0.02505964610599469,0.1,0.0,0.0,0.0,0.7361111111111112,1.0,reroute_tight_avoidance
0.0,1.0,0.7617489496971999,0.015654108654363622,0.05,0.0,0.02322169511359835,0.0,0.8150851581508515,1.0,reroute_basic
0.0,1.0,0.47611497924510027,0.006318701796508025,0.1,0.0,0.01088195846232096,0.0,0.8106796116504854,1.0,reroute_basic
0.0,1.0,0.27259461712927013,0.023947582748961777,0.05,0.0,0.0,0.0,0.8197278911564626,1.0,reroute_basic
1.0,0.0,0.7,0.05973541725399789,0.1,0.0797542041489391,0.007589188275939808,1.0,0.7222222222222222,1.0,reroute_basic
1.0,0.0,0.7073945376055062,0.00017754634744450302,0.1,0.0,0.08949571321505981,0.0,0.787878787878788,1.0,reroute_basic
1.0,0.0,0.7,0.022059009648046305,0.1,0.0032927701863811536,0.08949571321505981,0.0,0.6428571428571429,1.0,reroute_basic
1.0,0.0,0.7,0.0930449598848395,0.1,0.15445265727891236,0.0,1.0,0.5238095238095238,0.54,reroute_basic
0.0,1.0,0.5661476827249394,0.018506603153462094,0.1,0.0,0.0,0.0,0.8209366391184573,1.0,reroute_basic
1.0,0.0,0.7,0.009730193688956062,0.1,0.007589188275939808,0.07044884410816228,0.0,0.5925925925925926,0.26,reroute_basic
0.0,1.0,0.6736329452989619,0.04176277307046408,0.1,0.11203574390099987,0.030676655777607503,1.0,0.6363636363636364,0.6,reroute_basic
1.0,0.0,0.7602144528401567,0.07047188306958606,0.05,0.07312608390289439,0.27741067397352565,0.0,0.7340425531914893,1.0,reroute_basic
0.0,1.0,0.682650506265506,0.0014908674595587184,0.1,0.0,0.01088195846232096,0.0,0.828042328042328,1.0,reroute_tight_avoidance
0.0,1.0,0.5439740148969773,0.004188251737587955,0.1,0.0,0.04462036697529796,0.0,0.8070175438596491,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.015346066366823967,0.1,0.012651835553064287,0.10821653460989325,0.0,0.7272727272727272,0.98,reroute_basic
1.0,0.0,0.7160884095217674,0.027441195167151,0.1,0.012282761731995703,0.0,1.0,0.7845528455284553,1.0,reroute_basic
1.0,0.0,0.7,0.029270917174998908,0.1,0.02633377857688113,0.08341759400727317,0.0,0.7204301075268816,1.0,reroute_basic
1.0,0.0,0.7,0.007560214024257806,0.1,0.007589188275939808,0.007589188275939808,0.0,0.5714285714285714,0.15,reroute_basic
1.0,0.0,0.7,0.053055947271820766,0.05,0.06661651227694726,0.006667590438928664,1.0,0.5777777777777778,0.34,reroute_basic
1.0,0.0,0.7,0.016989674362852116,0.1,0.012651835553064287,0.09246243568937688,0.0,0.787878787878788,0.26,reroute_basic
1.0,0.0,0.7672034706779594,0.07342749136187128,0.05,0.06699513885875788,0.0,1.0,0.6296296296296297,0.68,reroute_basic
1.0,0.0,0.7,0.008855984047790085,0.1,0.0,0.08012482382089202,0.0,0.7575757575757577,1.0,reroute_basic
0.0,1.0,0.19439768611035846,0.021061566775461726,0.05,0.0,0.05751804842680865,0.0,0.8349514563106797,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.026350003080674707,0.1,0.0,0.08341759400727317,0.0,0.8182674199623352,1.0,reroute_basic
0.0,1.0,0.2864583660080284,0.005484735656056876,0.1,0.0,0.0,0.0,0.8255208333333334,1.0,reroute_basic
1.0,0.0,0.7,0.06885976179366891,0.1,0.0721650158729993,0.0,1.0,0.7070707070707071,1.0,reroute_basic
0.0,1.0,0.2975774878019565,0.013789323062792565,0.1,0.0,0.007152309251442648,0.0,0.8208092485549133,1.0,reroute_basic
1.0,0.0,0.7978245349466445,0.031363773440872635,0.1,0.07355296172923183,0.033200326238894594,1.0,0.7760416666666666,1.0,reroute_basic
0.0,1.0,0.8418096740831408,0.005779029125386403,0.1,0.0,0.0,0.0,0.8209150326797386,1.0,reroute_basic
0.0,1.0,0.7119093135132892,0.012820901290058504,0.1,0.0,0.034944387262568224,0.0,0.8101851851851851,1.0,reroute_tight_avoidance
1.0,0.0,0.7,0.07385224067556567,0.1,0.08304697433532027,0.0,1.0,0.7380952380952381,1.0,reroute_basic
0.0,1.0,0.694060716602217,0.015323651553444359,0.1,0.0,0.0,0.0,0.7666666666666666,1.0,reroute_basic
0.0,1.0,0.533344233496824,0.01541523156999927,0.05,0.0,0.08948657984904232,0.0,0.8083832335329341,1.0,reroute_basic
0.0,1.0,0.18950096881029244,0.027536778328904585,0.1,0.0032927701863811536,0.08341759400727317,0.0,0.8028169014084506,1.0,reroute_basic
1.0,0.0,0.7,0.032852767757827556,0.05,0.02371996424526833,0.0,1.0,0.47368421052631576,1.0,reroute_basic
0.0,1.0,0.660159356174198,0.020874361780464114,0.05,0.0,0.05751804842680865,0.0,0.8072289156626505,1.0,reroute_basic
0.0,1.0,0.6696506956008244,0.02244404166236366,0.1,0.0,0.018720821394833446,0.0,0.8031007751937985,1.0,reroute_basic
1.0,0.0,0.8933267883977373,0.005653438200608993,0.1,0.0,0.0,0.0,0.7962962962962963,1.0,reroute_basic
1.0,0.0,0.7,0.0026211518951191623,0.05,0.0,0.0,0.0,0.7222222222222222,1.0,reroute_basic
1.0,0.0,0.7,0.07432721692652507,0.05,0.0701197049818318,0.10146333996893525,0.0,0.5555555555555556,0.54,reroute_basic
0.0,1.0,0.619165692038897,0.05045863936980695,0.05,0.03265113075518453,0.0,1.0,0.6880341880341881,1.0,reroute_basic
1.0,0.0,0.7,0.04568264653945816,0.05,0.04235388474088925,0.1438172247098245,0.0,0.7364341085271318,1.0,reroute_basic
0.0,1.0,0.6094588558777772,0.013221257404523186,0.1,0.0,0.0,0.0,0.7971781305114639,1.0,reroute_basic
0.0,1.0,0.8713306543420636,0.02515895847176303,0.1,0.018720821394833446,0.0,1.0,0.7619047619047619,1.0,reroute_tight_avoidance
1.0,0.0,0.8856912363735906,0.007322856512579497,0.1,0.0,0.0,0.0,0.8234398782343987,1.0,reroute_basic
0.0,1.0,0.6195941206285508,0.11874764583661795,0.1,0.10799865326398798,0.0,1.0,0.7583333333333333,1.0,reroute_basic
